6.582866061496689269e+01,9.317756406774215350e+01,1.966028319349467368e-01
6.025658071891978551e+01,5.948527540187272677e+01,7.171144883070298959e-02
7.826857577981792247e+01,9.370656652397664743e+01,4.557689000983031202e-01
7.324700701960901483e+01,4.864676139199853822e+01,1.147446646002789512e-02
6.990763101564422755e+01,1.932024861626733170e+01,2.263422914383796947e-01
4.690308212987426373e+01,7.718319363205067418e+01,5.864858592359443318e-03
2.350461206269367409e+01,8.698549711741421220e+01,2.471387798354773568e-01
8.497459336696388732e+01,8.718868055053771116e+01,3.917347580847949096e-01
5.438246988188660680e+01,8.273565562790767558e+01,3.766444841249420028e-01
6.775935827493782426e+01,1.490631131389923425e+01,8.862173993899900848e-02
7.324763999301026729e+01,7.136536014671760597e+01,4.939600469289002344e-02
5.434535095336720190e+01,2.457208734193183730e+01,1.139617483900715218e-02
9.857864029703345921e+01,8.400597638336162731e+01,9.556237542237802640e-02
9.920033552176710145e+01,3.132910559246215865e+00,6.239235689277005531e-02
6.791694414658235246e+01,7.075589362187400866e+01,2.497491808222546128e-01
5.820341064893138849e+01,4.526875475197218179e+01,3.163552259161055147e-02
7.148360963758291575e+01,8.791014313770575939e+01,3.982740385143311856e-01
2.779110104719225660e+01,9.711254370443816697e+01,6.960235392010900579e-01
2.453665980207451014e+01,3.133505193525121246e+00,7.447770247922438913e-02
6.563198078467966923e+01,2.369534726469570884e+01,4.248594056910618560e-02
4.107461601543245422e+01,6.181516962401320825e+01,4.701488282194166146e-01
3.200555023839289959e+01,3.852696196748392055e+01,6.293532676877260958e-03
6.932577484172249171e+01,6.098144881353781699e+01,1.828233390892328447e-01
3.425966262071358415e+01,2.317845471600020701e+01,1.274505520761315576e-03
6.948599102373755443e+01,1.587201397889275256e+01,2.945036199648199716e-03
3.124240652667095119e+01,5.614354872270468633e+01,1.152901024902122373e-01
4.132598301240616223e+01,6.797947393589288012e+00,3.833917072335660953e-02
1.760132954498727642e+01,7.297852697291124002e+01,4.592996663709749128e-01
9.039469919690105826e+01,9.807329825337330220e+00,1.316435779490649216e-01
1.004299284746700316e+01,5.414715651882906045e+00,1.015836699400688437e+00
3.238851686380720452e+01,7.346189125192193359e+00,1.211445919902442211e-03
6.280448219346715177e+01,3.186410756556125179e+01,1.239692116740337587e-02
8.681263169571509764e+01,7.026877613949810097e+01,1.699456693706945590e-02
5.417287460766269191e+01,4.524570489540422358e+01,2.237597978266599175e-02
5.353584729125914521e+01,6.031595768305748351e+01,2.081157781707287102e-01
4.921290183980605804e+01,6.293502593193763062e+01,6.200546795452164250e-01
5.253497594167750862e+01,6.419218902183298781e+01,2.652687925686220138e-01
4.123691131157082168e+01,8.409219402345186722e+01,1.428344036727608457e-01
3.793990855247193394e+01,5.625016662164448178e+01,2.121747982311818492e-01
3.461022945160110709e+01,9.964959876268476080e+01,6.278281739552607488e-02
1.379676457130372214e+01,7.415059602380324577e+01,1.762462297795703847e-01
5.389137188431269010e+01,5.650866645432140345e+00,9.447011027273011230e-01
9.478526791629415982e+01,5.410602885606968471e+01,3.137294133970845722e-02
1.234311265600560503e+01,1.636486466574571352e+01,2.394020984742790681e-01
2.227673093986999220e+01,9.824213937663516916e+00,4.907207401079051734e-01
4.538813814956992587e+01,6.562083805330087216e+01,2.357416568888641688e-03
8.656156809042869327e+00,2.623638186395924521e+01,1.308684378427272220e-02
6.024461327399296096e+01,6.279204460320513448e+01,7.202499840016743371e-02
8.006520830014923717e+01,1.653051199486622735e+01,3.947823801717219583e-01
8.854713222484489776e+00,5.260537265547174002e+01,6.415840924417287421e-03
8.913160384950798232e+01,9.199707858192692811e+01,1.085054140094246500e-02
2.316298831514724910e+01,6.772741465192909516e+01,2.856175963073769308e-01
8.007371566424616560e+01,4.394212978305904471e+01,1.958603585720610774e-01
6.091054615276092932e+00,6.549589871114059747e+01,2.707714421595573406e-01
5.677497136044890169e+01,3.342496829194438845e+01,3.516080547741922135e-01
1.721598508223794965e+01,8.295241630086019313e+01,4.555456307824738427e-01
1.242752679768500634e+01,4.218505242906234187e+00,2.127168700181340018e-03
5.116240316849852832e+01,9.330201130252908115e+01,6.690342002590841941e-02
3.802680527756674422e-01,6.883102653554296069e-03,4.795869729698220597e-04
6.408725720715639795e+01,1.048579420200550416e+01,1.172608323449771117e-01
9.273167375886978903e+01,1.002020112604389368e+01,1.336297453306977412e-01
8.432304225089159999e+00,7.662726722137847446e+01,6.476969366080820301e-02
8.616136589553298109e+01,2.234887465428434439e+01,5.012548924297911546e-01
9.336054604806990653e+01,2.038962619468578197e+01,1.449930742267862838e-01
7.962959133496434561e+01,7.161621561177290118e+01,3.562523921183729514e-01
8.410695581918314900e+00,1.513568209959545996e+01,6.772105264846065703e-03
5.806449873128116224e+00,6.457697780195790926e+01,1.015498387582780132e-01
4.758955689056758587e+01,3.361834982919715742e+01,8.357950725154339455e-02
7.597933674096405809e+01,9.263119573329237966e+00,2.544918450709586222e-01
9.972357180537363774e+01,4.280836381892106246e+00,2.089333827387273440e-02
6.325386184843216597e+01,4.748807147040516696e+01,1.009874335066191300e-02
5.165661315706573475e+01,8.954453428201297527e+01,2.190952834935862292e-01
3.589446534406034317e+01,6.126915475341552053e+01,8.079827335994747839e-02
6.778404989987380702e+01,7.502175690669471919e+01,1.201369311170545490e-01
8.573272152720612382e+01,2.979850101676759877e+01,1.063424094148423871e+00
