4.336176037620592183e+01,7.405956549404292844e+01,4.944305444532473559e-01
6.762595947537263896e+01,8.746092605755180216e+01,3.740828271899196977e-01
1.000914998538759093e+01,3.507393425273942711e+01,1.402219960322025893e-01
3.418660581054717795e+01,6.538580925354511919e+01,3.946396642257442577e-01
2.174047126536904528e+01,8.011113218368306832e+01,5.161300328882101329e-02
1.738708758150382394e+01,8.156853308030778749e+01,2.239467630879525828e-01
2.490081691021367050e+01,1.680353690958223467e+01,4.542977515465477789e-01
3.764485816344382130e+01,1.312438265863058895e+01,1.468070741868397477e-01
4.174139793845359492e+01,2.358643356516551393e+01,1.438876692931743695e-01
5.310533872026855562e+01,8.025140027435304546e+01,6.501428605913883718e-02
4.353556115226358258e+01,1.786774670664400588e+01,9.683478935148537303e-03
6.481756003174075431e+01,4.368861000040417508e+01,3.394177664699454811e-01
2.635617997852139638e+01,8.663116241204015466e+01,1.058140580000295206e-01
8.024939491127562974e+01,5.265322279784136583e+01,1.327733296861131063e-01
1.219100745583409307e+01,6.535016911603787548e+01,2.457865796401691449e-01
6.363740081427217632e+01,3.524125048048503572e+01,2.668127255854019220e-02
4.338438418937015939e+01,6.492007421452669291e+01,2.870588027460065361e-01
5.469518627566013436e+01,7.677005375178983115e+01,7.336428745290507480e-02
2.123095508761870320e+01,1.146306218753534445e+01,2.946527684516421219e-01
2.584811912679030144e+01,7.001154519559739242e+01,3.498791800104655847e-01
